-8.706657860560105267e-01
-7.360544810400522664e+00
2.456039015725626484e+01
-1.696258924345922026e+01
1.579891491879099608e+00
-5.890469483881222157e-01
-7.358373830513236236e-01
3.784025222261883092e-01
