1,4.27,64.07,85.21,4,3,0,570,0
1,4.24,63.57,84.55,5,3,7,630,0
1,3.42,60,79.8,5,3,0,1020,0
1,3.58,60,79.8,5,3,0,1020,0
1,3.67,60,79.8,5,3,0,1020,0
1,3.41,60,79.8,5,3,0,1020,0
1,4.16,62.41,83.01,5,3,3,790,0
1,8.07,121.03,160.98,5,3,0,960,0
1,3.76,60,79.8,5,3,0,1080,0
1,3.79,60,79.8,5,3,0,630,0
1,3.65,60,79.8,5,3,0,630,0
1,3.79,60,79.8,5,3,0,780,0
1,4.17,62.5,83.13,5,3,1,540,0
1,8.25,123.8,164.66,5,3,0,480,2
1,4.47,67.07,89.21,5,3,2,1020,0
1,4.38,65.65,87.32,5,3,1,570,0
1,5.42,81.26,108.08,5,3,3,1470,0
1,12.29,184.3,245.12,5,3,1,595,5
1,7.78,116.7,155.21,5,3,2,480,6
1,9,135,179.55,5,3,1,390,3
1,4.68,70.13,93.28,4,3,1,1110,0
1,6.13,91.93,122.27,5,3,1,960,0
1,7.05,105.8,140.72,5,3,0,840,0
1,4.62,69.25,92.1,5,3,1,570,3
1,5.32,79.83,106.17,5,3,0,990,1
1,7.67,115.02,152.98,5,3,0,390,1
1,4.19,62.88,83.63,5,3,0,600,2
1,6.98,104.71,139.26,5,3,0,540,1
1,5.4,80.99,107.72,5,3,0,990,1
1,2.04,60,79.8,5,3,0,1255,1
1,1.89,60,79.8,5,3,0,1260,1
1,1.93,60,79.8,5,3,0,1260,1
1,1.95,60,79.8,5,3,0,1265,1
1,2.07,60,79.8,5,3,0,1265,1
1,6.87,103.06,137.07,5,3,0,1270,1
1,1.88,60,79.8,5,3,0,1270,1
1,5.34,80.17,106.63,5,3,2,510,1
1,5.58,83.64,111.24,5,3,2,510,9
1,5.01,75.21,100.03,5,3,2,510,4
1,5.57,83.6,111.19,5,3,2,510,4
1,4.96,74.42,98.97,5,3,1,510,1
1,5.44,81.54,108.44,5,3,1,510,4
1,5.35,80.26,106.74,5,3,1,510,3
1,5.5,82.54,109.78,5,3,1,510,1
1,3.42,60,79.8,5,3,1,510,4
1,8.57,128.61,171.05,5,3,1,510,1
1,7.87,118.03,156.98,5,3,0,390,1
1,4.99,74.92,99.64,5,3,2,960,5
1,5.23,78.44,104.33,2,3,1,960,1
1,3.48,60,79.8,5,3,0,630,1
1,0.01,60,79.8,5,3,0,1355,1
1,8.04,120.56,160.34,5,3,0,405,1
1,8,120.07,159.69,3,3,0,405,3
1,3.12,60,79.8,5,3,0,665,6
1,4.66,69.88,92.94,5,3,1,420,3
1,6.06,90.96,120.97,5,3,1,990,1
1,5.72,85.81,114.13,5,3,1,990,2
1,6.03,90.48,120.34,5,3,2,990,7
1,7.29,109.34,145.43,5,3,0,420,6
1,7.38,110.76,147.31,5,3,0,420,4
1,5.07,76.01,101.1,5,3,7,1035,10
1,5.1,76.55,101.81,5,3,7,1035,6
1,4.4,66,67.83,5,3,0,480,1
1,8.18,122.75,163.26,5,3,4,480,11
1,5.36,80.33,106.83,5,3,3,960,8
1,3.48,60,79.8,5,3,1,630,2
1,4.87,73,97.09,5,3,0,1020,3
1,4.75,71.26,94.78,5,3,0,1080,4
1,5.11,76.58,101.86,5,3,0,840,3
1,3.97,60,79.8,5,3,5,870,16
1,5.82,87.26,116.06,5,3,2,910,4
1,3.49,60,79.8,5,3,2,1165,10
1,5.55,83.3,110.79,5,3,0,900,1
1,4.12,61.83,82.24,4,3,3,1470,16
1,5.06,75.91,100.96,5,3,3,930,10
1,0.34,60,79.8,5,3,1,810,3
1,3.35,60,79.8,5,3,2,650,7
1,1.89,60,79.8,5,3,0,1220,1
1,1.97,60,79.8,5,3,0,1220,1
1,1.84,60,79.8,5,3,0,1225,1
1,2.02,60,79.8,5,3,0,1225,1
1,2,60,79.8,5,3,0,1225,1
1,1.82,60,79.8,5,3,0,1230,1
1,1.86,60,79.8,5,3,0,1230,1
1,1.76,60,79.8,5,3,0,1235,1
1,1.77,60,79.8,5,3,0,1240,1
1,1.71,60,79.8,5,3,0,1240,1
1,1.82,60,79.8,5,3,0,1245,1
1,2.53,60,79.8,5,3,0,630,1
1,9.46,141.83,188.64,5,3,0,420,3
1,3.87,60,79.8,5,3,0,695,2
1,6.73,100.95,134.27,5,3,0,480,5
1,2.7,60,79.8,5,3,0,660,4
1,3.58,60,79.8,5,3,2,960,6
1,3.53,60,79.8,5,3,2,960,3
1,3.38,60,79.8,5,3,0,630,1
1,4.27,64.03,85.16,3,3,2,780,6
1,8.72,130.74,173.89,5,3,0,480,2
1,4.33,65,86.45,4,3,0,1230,1
1,6.07,91.1,121.16,5,3,0,960,2
1,6.05,90.81,120.78,5,3,1,960,5
1,3.97,60,79.8,5,3,1,930,4
1,7.34,110.1,146.43,5,3,0,420,2
1,8.02,120.34,160.06,5,3,0,390,2
1,3.98,60,79.8,5,3,1,835,8
1,8.14,122.14,162.45,5,3,1,480,3
1,8.63,129.39,172.08,4,3,1,555,8
1,5.14,77.08,102.51,5,3,5,960,1
1,5.14,77.15,102.61,5,3,4,1080,9
1,7.57,113.49,150.94,4,3,3,1020,4
1,7.57,113.57,151.04,5,3,3,1020,4
1,7.61,114.21,151.9,5,3,3,1020,1
1,7.54,113.13,150.46,5,3,4,1020,14
1,5.26,78.87,104.9,5,3,3,1020,3
1,7.27,109,144.97,5,3,0,480,3
1,8.26,123.97,164.88,4,3,0,840,1
1,4.05,60.74,80.78,5,3,0,1110,3
1,4.01,60.18,80.04,5,3,4,690,10
1,0.99,60,79.8,5,3,0,630,2
1,4.01,60.2,80.07,5,3,2,570,4
1,6.92,103.79,138.04,5,3,1,480,6
1,7.44,111.67,148.53,5,3,1,390,8
1,4.26,63.86,84.94,3,3,0,1020,4
1,3.79,60,79.8,5,3,1,600,5
1,4.16,62.41,83,5,3,0,1020,2
1,5.05,75.69,100.67,5,3,0,1050,1
1,4.45,66.71,88.72,5,3,2,600,13
1,2.59,60,79.8,5,3,1,960,3
1,7.98,119.64,159.12,5,3,1,960,1
1,7.99,119.83,159.37,5,3,1,960,4
1,2.58,60,79.8,5,3,0,660,0
1,3.21,60,79.8,5,3,0,660,2
1,7.62,114.34,152.08,5,3,0,405,1
1,4.02,60.29,80.18,5,3,1,690,2
1,3.83,60,79.8,4,3,0,960,1
1,4.07,61.04,81.18,4,3,0,960,2
1,5.03,75.46,100.36,4,3,0,900,2
1,5.04,75.59,100.53,3,3,1,900,5
1,7.92,118.85,158.07,5,3,0,390,1
1,1.94,60,79.8,5,3,0,1225,1
1,1.94,60,79.8,5,3,0,1230,1
1,1.93,60,79.8,5,3,0,1230,1
1,1.93,60,79.8,5,3,0,1235,1
1,0,60,79.8,0,cancelled_Admin,0,1235,1
1,1.99,60,79.8,5,3,0,1240,1
1,1.87,60,79.8,5,3,0,1240,1
1,1.94,60,79.8,5,3,0,1240,1
1,1.93,60,79.8,5,3,0,1240,1
1,7.93,118.99,158.26,5,3,0,565,2
1,7.95,119.23,158.58,5,3,0,960,1
1,7.9,118.43,157.52,5,3,0,390,1
1,6.35,95.28,126.72,5,3,1,480,4
1,8.63,129.52,172.27,5,3,1,450,2
1,3.71,60,79.8,1,3,0,1440,4
1,5.71,85.64,113.9,5,3,1,900,2
1,7.96,119.39,158.79,5,3,0,960,3
1,7.98,119.72,159.22,5,3,0,960,2
1,6.1,91.5,121.7,5,3,2,990,4
1,4.01,60.16,80.01,5,3,0,660,1
1,6.77,101.56,135.07,5,3,0,1020,4
1,7.95,119.18,158.51,5,3,0,420,1
1,8.03,120.41,160.14,5,3,1,420,7
1,8.35,125.26,166.6,5,3,0,510,4
1,8.19,122.79,163.31,5,3,0,510,1
1,7.96,119.34,158.72,5,3,0,390,1
1,8.1,121.43,161.5,5,3,0,390,1
1,3.72,60,79.8,4,3,1,900,2
1,4.04,60.66,80.68,4,3,1,900,4
1,3.53,60,79.8,5,3,1,630,4
1,6.33,94.99,126.34,5,3,3,960,3
1,4,60,79.8,5,3,3,960,1
1,7.29,109.37,145.46,5,3,3,960,1
1,7,105,139.65,5,3,3,960,2
1,0.01,60,79.8,5,3,3,960,5
1,2.4,60,79.8,5,3,0,960,1
1,3.12,60,79.8,5,3,6,1110,13
1,4.11,61.71,82.08,5,3,0,1110,1
1,4.66,69.89,92.95,5,3,0,1110,2
1,8.17,122.55,162.99,5,3,0,390,6
1,5.08,76.2,101.35,5,3,3,840,5
1,5.42,81.23,108.04,5,3,3,840,1
1,3.36,60,79.8,5,3,0,645,0
1,6.05,90.8,120.76,3,3,1,480,7
1,6.96,104.4,138.85,4,3,1,480,2
1,8.04,120.63,160.44,5,3,1,825,3
1,6.27,94.1,125.16,5,3,0,480,1
1,4.22,63.33,84.23,5,3,3,960,8
1,3.98,60,79.8,5,3,3,960,4
1,7.42,111.35,148.09,5,3,5,870,2
1,7.48,112.2,149.22,5,3,5,870,3
1,7.36,110.4,146.83,5,3,0,870,1
1,4.03,60.46,80.41,5,3,3,1020,4
1,3.82,60,79.8,5,3,3,1020,1
1,3.92,60,79.8,5,3,3,1020,9
1,6.08,91.16,121.25,5,3,3,900,3
1,6.18,92.67,123.25,5,3,3,900,3
1,5.93,88.99,118.35,5,3,3,900,1
1,5,75,99.75,5,3,1,1135,4
1,5.02,75.32,100.18,5,3,1,600,7
1,3.97,60,79.8,5,3,0,600,2
1,4.92,73.83,98.2,5,3,6,990,13
1,5.44,81.53,108.44,5,3,1,960,2
1,3.98,60,79.8,5,3,0,780,6
1,6.09,91.42,21.75,3,3,4,960,7
1,7.65,114.72,152.57,5,3,0,420,1
1,7.89,118.3,157.33,5,3,0,480,2
1,6.65,99.73,132.64,5,3,3,480,8
1,4.06,60.94,81.05,5,3,6,990,1
1,8.23,123.51,164.26,5,3,1,480,4
1,8.19,122.84,163.37,5,3,1,480,4
1,6.67,99.99,132.99,5,3,0,900,2
1,6.38,95.65,127.22,3,3,0,515,3
1,3.62,60,79.8,5,3,1,570,4
1,7.26,108.92,144.86,5,3,0,510,2
1,2.94,60,79.8,4,3,0,1080,4
1,8.06,120.84,160.72,5,3,1,360,10
1,8.11,121.67,161.82,5,3,0,360,1
1,6.63,99.52,132.36,5,3,1,360,12
1,2.94,60,79.8,4,3,7,1020,15
1,3.83,60,79.8,5,3,0,610,3
1,9.29,139.3,185.27,4,3,0,360,1
1,7.99,119.78,159.31,4,3,1,480,2
1,6.71,100.72,133.96,4,3,0,480,1
1,3,60,79.8,5,3,0,630,1
1,3.79,60,79.8,5,3,1,1080,6
1,4.95,74.21,98.7,5,3,0,1440,1
1,3.45,60,79.8,5,3,3,645,3
1,3.43,60,79.8,5,3,3,645,4
1,8.43,126.47,168.2,5,3,0,390,1
1,7.77,116.57,155.04,5,3,0,390,2
1,7.72,115.76,153.96,5,3,0,390,5
1,6.67,100.03,133.04,5,3,0,960,1
1,7.84,117.53,156.32,5,3,2,420,7
1,7.47,112.02,148.99,5,3,0,420,4
1,4.95,74.31,18.95,4,3,0,900,1
1,7.36,110.43,146.87,3,3,0,405,1
1,7.93,118.98,158.25,5,3,1,540,5
1,4.8,72.02,95.78,5,3,3,1080,7
1,5.64,84.53,112.43,5,3,1,960,3
1,5.95,89.26,118.72,4,3,0,420,1
1,8.34,125.09,166.37,5,3,4,840,7
1,4.07,61.01,81.14,5,3,2,780,5
1,4,60.06,79.88,4,3,2,1440,4
1,4.09,61.42,81.69,4,3,2,960,4
1,4.43,66.45,88.38,5,3,2,930,4
1,5,75,99.75,5,3,0,930,1
1,8.05,120.82,160.7,5,3,0,480,4
1,6.95,104.29,138.7,5,3,1,420,2
1,5.54,83.13,110.57,5,3,1,840,3
1,9,135,179.55,5,3,0,540,1
1,3.67,60,79.8,5,3,1,840,2
1,3,60,79.8,5,3,1,960,2
1,3.5,60,79.8,5,3,0,600,1
1,4.96,74.41,98.97,5,3,4,990,1
1,5,75.03,99.79,5,3,4,990,6
1,5.02,75.24,100.07,5,3,4,990,1
1,4,60,79.81,5,3,0,810,4
1,7.5,112.52,149.65,5,3,0,420,2
1,8,119.95,159.53,5,3,5,360,11
1,8.08,121.26,161.27,5,3,5,360,5
1,8.1,121.43,161.5,5,3,3,360,7
1,8.71,130.72,173.85,3,3,1,360,6
1,7.96,119.47,158.9,5,3,2,360,3
1,6.46,96.97,128.97,5,3,1,360,1
1,8.4,125.96,167.53,5,3,1,480,5
1,0,60,79.8,4,3,1,480,3
1,13.05,195.8,260.42,5,3,2,360,3
1,5.98,89.71,119.32,5,3,2,360,2
1,8.14,122.14,162.45,5,3,0,480,1
1,4.24,63.58,84.56,5,3,1,930,1
1,4.58,68.75,91.44,5,3,1,930,2
1,5.14,77.12,102.57,5,3,1,930,2
1,4.65,69.74,92.75,5,3,1,690,4
1,3.17,60,79.8,5,3,4,1060,7
1,3.83,60,79.8,5,3,1,1115,5
1,0.01,60,79.8,5,3,1,1195,2
1,7.79,116.91,155.49,5,3,3,420,5
1,3.83,60,79.8,5,3,0,900,1
1,4.14,62.17,82.69,5,3,0,660,1
1,4.05,60.72,80.76,5,3,3,1020,4
1,4.01,60.1,79.93,5,3,2,1020,8
1,7,105,139.65,5,3,0,1020,1
1,6.75,101.25,134.66,5,3,0,1025,1
1,4.09,61.36,81.61,4,3,1,1085,5
1,5.74,86.12,114.54,4,3,0,480,2
1,5.02,75.26,100.1,5,3,0,930,2
1,4.02,60.35,80.27,5,3,0,510,5
1,5,75,99.75,5,3,1,780,3
1,0.02,60,79.8,5,3,0,820,1
1,4.13,61.94,82.38,5,3,2,1020,5
1,0.03,60,79.8,5,3,0,850,1
1,4,60,79.8,5,3,2,1015,1
1,3.75,60,79.8,5,3,3,570,4
1,8.02,120.26,159.94,5,3,1,990,6
1,0.03,60,79.8,5,3,0,1000,1
1,2.85,60,79.8,5,3,5,540,9
1,0.02,60,79.8,5,3,0,1135,1
1,7.79,116.83,155.38,4,3,1,960,8
1,3.46,60,79.8,5,3,5,1110,8
1,4.23,63.39,84.31,4,3,1,660,6
1,5.45,81.75,108.73,5,3,1,1020,3
1,0.01,60,79.8,5,3,0,1180,1
1,4.18,62.73,83.43,5,3,2,960,4
1,7.49,112.4,149.49,4,3,0,420,1
1,8.38,125.65,167.12,3,3,0,405,1
1,4.5,67.5,89.78,5,3,0,1020,2
1,4.29,64.36,85.6,4,3,1,570,4
1,2.86,60,79.8,5,3,0,540,1
1,0.03,60,79.8,5,3,0,1000,1
1,8.05,120.71,80.8,0,1,0,930,1
1,0.01,60,79.8,5,3,0,990,1
1,0.03,60,79.8,5,3,0,1065,1
1,3.75,60,79.8,5,3,0,600,8
1,4.11,61.67,82.02,2,3,0,600,1
1,4.36,65.46,87.06,5,3,1,960,2
1,3.94,60,79.8,5,3,0,1140,2
1,0.02,60,79.8,5,3,0,1450,1
1,7.19,107.92,143.53,5,3,2,960,7
1,0.02,60,79.8,5,3,0,965,1
1,0.03,60,79.8,5,3,0,1150,1
1,3.51,60,79.8,4,3,0,600,1
1,5.25,78.75,104.74,5,3,6,1170,11
1,5.26,78.93,104.98,5,3,6,1170,2
1,5.02,75.29,100.14,5,3,0,1050,1
1,2.81,60,79.8,5,3,0,660,5
1,0.02,60,79.8,5,3,0,1440,1
1,10.2,153.05,203.56,5,3,0,675,1
1,8.22,123.3,163.99,5,3,0,420,1
1,7.25,108.75,144.64,5,3,0,960,2
1,0.01,60,79.8,5,3,0,815,1
1,7.56,113.36,110.92,5,3,8,480,15
1,7.04,105.67,100.55,5,3,0,990,2
1,3.71,60,79.8,5,3,0,630,11
1,0,60,79.8,5,3,3,675,10
1,4.55,68.18,90.68,5,3,1,1145,2
1,3.85,60,79.8,5,3,0,680,4
1,7.84,117.55,156.35,5,3,0,420,2
1,4.98,74.72,99.38,5,3,0,1005,1
1,4.98,74.71,99.37,5,3,0,1005,3
1,8.02,120.25,159.93,4,3,8,390,18
1,8.03,120.38,160.1,5,3,2,420,7
1,7.82,117.37,156.1,5,3,0,390,2
1,4.04,60.53,80.51,5,3,2,1200,6
1,0,60,79.8,5,3,0,630,1
1,6.45,96.82,88.78,5,3,0,855,1
1,4.21,63.09,83.91,5,3,1,1200,2
1,4.35,65.27,46.88,5,3,0,585,6
1,8.2,123.05,163.66,5,3,5,390,10
1,4,60,79.8,5,3,1,660,3
1,8.26,123.84,164.71,5,3,0,390,1
1,8,120,159.6,5,3,0,420,1
1,8.24,123.67,164.48,5,3,0,390,1
1,4,60,39.9,5,3,4,660,7
1,4.21,63.18,84.03,5,3,0,1440,2
1,4.6,69.05,91.84,5,3,1,900,3
1,5.65,84.73,112.7,5,3,2,1095,4
1,8.69,130.32,173.32,5,3,0,390,1
1,4.66,69.95,93.03,5,3,1,1140,3
1,3.91,60,79.8,5,3,0,1470,1
1,8,120,159.6,5,3,0,420,2
1,7.56,113.44,150.88,5,3,0,420,3
1,7.27,109.11,145.11,5,3,0,420,1
1,7.55,113.21,150.57,5,3,0,420,3
1,8.08,121.27,161.29,5,3,0,420,1
1,4.82,72.32,96.18,5,3,2,990,9
1,6,90,79.8,5,3,0,1020,3
1,3.95,60,79.8,5,3,1,1050,2
1,6.67,100.09,133.12,5,3,3,1005,10
1,6.09,91.31,121.44,5,3,0,450,4
1,5.78,86.73,115.36,5,3,0,900,1
1,3.92,60,79.8,5,3,1,815,3
1,5.76,86.44,114.97,5,3,0,905,2
1,5.19,77.82,103.5,5,3,1,600,4
1,3.69,60,79.8,5,3,0,1050,1
1,7.29,109.41,145.52,5,3,0,600,1
1,4.38,65.68,87.35,5,3,0,720,1
1,5.02,75.35,100.21,5,3,0,1080,2
1,5.1,76.54,101.8,5,3,3,540,8
1,3.56,60,79.8,5,3,1,990,2
1,4.83,72.43,96.33,3,3,1,960,3
1,7.66,114.92,152.84,5,3,1,390,5
1,8.12,121.8,162,5,3,1,375,3
1,4.28,64.19,85.38,5,3,2,945,6
1,3.81,60,39.9,5,3,2,1050,8
1,3.02,60,39.9,5,3,3,720,9
1,0.03,60,79.8,5,3,0,930,1
1,0.01,60,79.8,5,3,0,965,1
1,7.05,105.81,140.73,5,3,0,480,1
1,0.03,60,79.8,5,3,0,1460,1
1,3.23,60,79.8,5,3,1,1480,3
1,3.96,60,79.8,5,3,1,1020,3
1,6.67,100.06,133.09,5,3,1,480,4
1,6.01,90.12,119.86,2,3,0,480,1
1,0.01,60,79.8,5,3,0,1450,1
1,7.99,119.8,119.5,5,3,0,405,2
1,0.03,60,79.8,5,3,0,1065,1
1,4.12,61.82,82.22,5,3,0,1020,1
1,0.01,60,79.8,5,3,0,1180,1
1,7.5,112.5,149.63,5,3,0,785,1
1,7.61,114.2,151.89,5,3,0,510,2
1,6.89,103.37,137.48,5,3,1,510,4
1,5.69,85.35,113.52,5,3,0,900,1
1,0.03,60,79.8,5,3,0,795,1
1,4.33,64.98,86.42,5,3,1,1050,6
1,0.01,60,79.8,5,3,0,880,1
1,0.01,60,79.8,5,3,0,905,1
1,0.02,60,79.8,5,3,1,1025,2
1,7.29,109.29,145.36,5,3,0,510,1
1,0.03,60,79.8,5,3,0,1130,1
1,0,60,79.8,5,3,0,1355,1
1,0,60,79.8,5,3,0,840,1
1,3.89,60,79.8,5,3,1,1020,5
1,4.07,61.09,81.25,5,3,3,1020,12
1,7.34,110.06,146.37,5,3,0,420,2
1,8.24,123.65,164.45,5,3,0,420,3
1,2.66,60,79.8,5,3,0,630,2
1,8.23,123.46,164.2,5,3,0,390,1
1,0.04,60,79.8,5,3,0,965,1
1,0,60,79.8,5,3,0,1425,1
1,0,60,79.8,5,3,0,1425,1
1,4.05,60.81,80.88,5,3,0,1020,5
1,5.38,80.7,107.34,5,3,1,540,7
1,4.07,61.06,41.3,5,3,1,590,9
1,4,60.06,79.87,5,3,0,1085,1
1,7.54,113.16,150.5,5,3,0,420,1
1,4.86,72.91,96.98,5,3,0,615,2
1,4.97,74.59,99.2,5,3,1,690,20
1,4.16,62.38,82.97,5,3,0,630,1
1,3.94,60,79.8,5,3,4,1050,7
1,4.77,71.5,95.1,5,3,0,1050,1
1,0.05,60,79.8,5,3,0,1030,1
1,3.54,60,79.8,5,3,0,600,2
1,3.54,60,79.8,5,3,0,900,1
1,8.78,131.77,175.26,5,3,0,390,1
1,5.06,75.89,100.93,5,3,2,1440,9
1,4.15,62.18,82.7,5,3,1,615,10
1,2.58,60,79.8,5,3,6,630,18
1,0.02,60,79.8,5,3,0,935,1
1,0.03,60,79.8,5,3,0,1000,1
1,4.52,67.86,90.25,5,3,0,1050,1
1,8.06,120.88,160.78,5,3,0,405,3
1,7.81,117.12,155.77,5,3,1,405,2
1,0,60,79.8,5,cancelled_Matcher,0,1275,1
1,4.91,73.71,98.04,5,3,0,1110,2
1,8.09,121.29,161.31,5,3,0,390,1
1,2,60,79.8,5,3,1,1455,6
1,0.04,60,79.8,5,3,0,1445,1
1,0.03,60,79.8,5,3,0,1475,1
1,4.25,63.68,84.7,5,3,1,1485,4
1,0.04,60,79.8,5,3,0,1015,1
1,0,60,79.8,5,3,0,1375,1
1,0,60,79.8,5,3,0,1375,1
1,4.65,69.7,92.7,5,3,1,580,5
1,3.27,60,79.8,5,3,0,630,1
1,16.69,250.4,333.03,5,3,0,815,1
1,8.23,123.44,164.18,5,3,0,390,1
1,3.99,60,79.8,5,3,0,1020,5
1,8.2,123,163.59,4,3,0,390,1
1,7.32,109.76,145.98,5,3,2,390,9
1,6.14,92.04,82.59,5,3,0,960,2
1,4.15,62.22,82.75,5,3,1,570,5
1,4.45,66.72,88.73,5,3,1,570,4
1,0.04,60,79.8,3,3,0,1105,1
1,4.91,73.58,97.86,5,3,0,600,1
1,0.03,60,79.8,5,3,0,960,1
1,7.44,111.57,148.39,5,3,0,390,1
1,8.04,120.65,160.47,5,3,1,900,8
1,7.33,109.97,146.27,4,3,1,900,1
1,4.13,61.91,82.34,5,3,1,600,2
1,3.93,60,79.8,5,3,0,1050,1
1,4.3,64.57,85.88,5,3,0,1050,2
1,8.18,122.72,163.22,5,3,0,390,1
1,0.03,60,79.8,5,3,0,795,1
1,0.02,60,79.8,5,3,0,850,1
1,0.02,60,79.8,5,3,0,910,1
1,5.16,77.35,102.88,5,3,3,1050,10
1,7.65,114.72,152.58,4,3,1,420,7
1,0.03,60,79.8,5,3,0,880,1
1,0.05,60,79.8,5,3,0,910,1
1,0.02,60,79.8,5,3,0,970,1
1,8.19,122.86,163.41,4,3,0,390,1
1,4.11,61.67,82.02,5,3,1,660,6
1,5.76,86.38,114.88,5,3,0,1050,1
1,4.24,63.66,84.67,5,3,0,1050,1
1,5.49,82.28,109.43,5,3,0,660,1
1,4.22,63.31,44.29,5,3,3,1175,6
1,7.91,118.65,157.8,5,3,1,405,4
1,4.39,65.85,87.58,5,3,0,570,1
1,4.52,67.81,90.19,5,3,0,570,1
1,4.04,60.55,80.53,5,3,0,570,1
1,8.25,123.69,164.51,5,3,0,390,2
1,5,74.97,99.71,5,3,2,585,2
1,4.6,69.01,91.78,5,3,2,585,5
1,0.03,60,79.8,5,3,0,820,1
1,0.02,60,79.8,5,3,0,875,1
1,4.69,70.31,93.51,5,3,0,990,3
1,3.86,60,79.8,5,3,2,1035,3
1,0.03,60,79.8,5,3,0,1455,1
1,4.03,60.49,40.5,5,3,0,990,3
