1,8,120,159.6,1,3,0,450,0
1,4.24,63.65,84.65,3,3,7,630,0
1,2.58,60,79.8,4,3,1,630,0
1,3.57,60,79.8,5,3,0,1020,0
1,3.09,60,79.8,4,3,1,1080,0
1,8.05,120.68,160.51,5,3,0,480,2
1,3.44,60,79.8,5,3,0,480,0
1,3.42,60,79.8,5,3,0,480,0
1,5.11,76.59,101.86,1,3,0,1020,0
1,2.65,60,79.8,5,3,0,850,0
1,6.84,102.58,136.42,5,3,0,1440,0
1,6.08,91.25,121.36,5,3,1,960,0
1,6.08,91.15,41.5,5,3,1,960,5
1,4.21,63.18,84.03,5,3,2,960,0
1,5.27,79,105.07,5,3,0,990,2
1,0,60,79.8,4,3,0,630,1
1,2,60,79.8,5,3,0,1255,1
1,6.62,99.24,131.99,5,3,0,1255,1
1,1.73,60,79.8,5,3,0,1265,1
1,1.92,60,79.8,5,3,0,1265,1
1,1.92,60,79.8,5,3,0,1265,1
1,1.98,60,79.8,5,3,0,1270,1
1,1.86,60,79.8,5,3,0,1270,1
1,5.23,78.52,104.43,5,3,2,510,2
1,5.64,84.54,112.43,5,3,1,510,3
1,4.8,72,95.77,5,3,2,510,5
1,5.23,78.44,104.33,5,3,1,510,4
1,4.88,73.16,97.3,5,3,1,510,1
1,8.49,127.28,169.28,5,3,1,390,3
1,5.06,75.89,100.93,5,3,0,930,1
1,8.02,120.31,160.02,3,3,0,390,8
1,4.54,68.16,90.66,5,3,1,1020,4
1,4.48,67.22,89.4,5,3,1,1020,6
1,8.04,120.62,160.43,5,3,0,390,3
1,3.42,60,79.8,5,3,0,1035,3
1,3.77,60,79.8,5,3,0,630,1
1,3.73,60,79.8,4,3,0,1020,2
1,8.67,130.11,173.05,5,3,1,390,3
1,6.52,97.74,130,5,3,0,960,1
1,6.48,97.23,129.31,5,3,0,1225,1
1,1.85,60,79.8,5,3,0,1235,1
1,2.77,60,79.8,5,3,0,1235,1
1,4.6,69.05,91.83,5,3,0,960,4
1,4.25,63.72,84.75,5,3,1,780,5
1,3.63,60,79.8,5,3,2,960,3
1,5.37,80.61,107.21,5,3,6,960,17
1,5.51,82.71,110.01,5,3,9,1020,17
1,4.08,61.27,81.49,4,3,1,1020,2
1,8.31,124.63,165.76,5,3,3,935,6
1,4.13,62,82.46,5,3,1,630,3
1,7.6,114.03,151.66,5,3,0,420,2
1,5.41,81.1,107.87,5,3,3,1020,3
1,5.45,81.78,108.77,5,3,1,1020,4
1,3.55,60,79.8,5,3,1,690,2
1,4.63,69.51,92.44,5,3,1,600,6
1,-16.29,60,79.8,5,3,0,405,1
1,4.06,60.91,81.01,5,3,2,600,7
1,3.99,60,79.8,5,3,0,600,1
1,8.75,131.24,174.55,5,3,1,390,8
1,3.35,60,79.8,5,3,3,585,10
1,3.34,60,79.8,5,3,3,585,1
1,7.31,109.66,145.85,5,3,1,960,6
1,4.37,65.51,87.13,5,3,1,900,6
1,8.16,122.37,162.75,5,3,3,390,5
1,1.94,60,79.8,5,3,0,1230,1
1,1.96,60,79.8,5,3,0,1230,1
1,1.94,60,79.8,5,3,0,1235,1
1,1.87,60,79.8,5,3,0,1260,1
1,4.14,62.16,82.68,5,3,0,600,1
1,3.62,60,79.8,5,3,0,630,1
1,6.06,90.83,120.8,5,3,2,990,3
1,5.33,79.99,106.39,5,3,0,900,0
1,4.1,61.47,81.75,5,3,2,600,3
1,6.9,103.52,137.68,5,3,0,1020,2
1,8.07,121.12,161.09,5,3,2,300,6
1,7.91,118.59,157.72,5,3,6,510,9
1,4.23,63.46,84.4,5,3,3,840,1
1,4.06,60.97,81.09,5,3,2,660,5
1,8.18,122.71,163.21,5,3,0,480,1
1,6.11,91.61,121.85,5,3,5,945,5
1,7.44,111.59,148.42,5,3,5,870,2
1,7.22,108.35,144.11,5,3,5,870,3
1,4.02,60.33,80.24,5,3,3,1020,1
1,4.42,66.31,88.2,5,3,3,1105,6
1,7.96,119.34,158.72,5,3,5,900,8
1,5.17,77.49,103.06,5,3,2,1020,5
1,6.22,93.26,124.04,5,3,3,960,1
1,7.72,115.74,153.93,5,3,4,420,10
1,4.32,64.84,86.24,5,3,7,990,10
1,8.04,120.53,160.31,5,3,0,480,1
1,6.45,96.68,128.58,5,3,1,420,8
1,6.25,93.7,124.63,5,3,3,960,6
1,6.67,100.1,133.13,5,3,4,960,6
1,5.1,76.48,101.72,5,3,0,930,0
1,4.04,60.59,80.59,4,3,1,1140,9
1,4.49,67.4,89.64,5,3,1,570,5
1,4.8,72.03,95.8,5,3,3,1080,7
1,5.51,82.72,110.02,5,3,0,960,1
1,3.92,60,79.8,1,3,2,480,3
