NaN,0,0,none,none,cancelled_Admin,4,6:30 pm,13
2.58,60,79.8,5,5,totallyDone,0,11:00 am,0
3.21,60,79.8,5,5,totallyDone,0,11:00 am,2
NaN,0,0,none,none,cancelled_Admin,4,9:15 am,6
7.62,114.34,152.08,5,5,totallyDone,0,6:45 am,1
4.02,60.29,80.18,5,5,totallyDone,1,11:30 am,2
NaN,0,0,none,none,cancelled_Admin,3,12:15 pm,3
NaN,0,0,none,none,cancelled,6,3:00 am,9
NaN,0,0,none,none,cancelled,6,3:00 am,8
3.83,60,79.8,4,5,totallyDone,0,4:00 pm,1
4.07,61.04,81.18,4,5,totallyDone,0,4:00 pm,2
NaN,0,0,none,none,cancelled_Admin,4,5:00 pm,2
NaN,0,0,none,none,cancelled_Admin,4,5:00 pm,2
NaN,0,0,none,none,cancelled_Admin,4,5:00 pm,5
5.03,75.46,100.36,4,5,totallyDone,0,3:00 pm,2
5.04,75.59,100.53,3,5,totallyDone,1,3:00 pm,5
7.92,118.85,158.07,5,5,totallyDone,0,6:30 am,1
8.16,122.37,162.75,5,5,totallyDone,3,6:30 am,5
1.94,60,79.8,5,5,totallyDone,0,8:25 pm,1
1.94,60,79.8,5,5,totallyDone,0,8:30 pm,1
1.94,60,79.8,5,5,totallyDone,0,8:30 pm,1
1.96,60,79.8,5,5,totallyDone,0,8:30 pm,1
1.93,60,79.8,5,5,totallyDone,0,8:30 pm,1
1.93,60,79.8,5,5,totallyDone,0,8:35 pm,1
0,60,79.8,none,none,cancelled_Admin,0,8:35 pm,1
1.94,60,79.8,5,5,totallyDone,0,8:35 pm,1
1.99,60,79.8,5,5,totallyDone,0,8:40 pm,1
1.87,60,79.8,5,5,totallyDone,0,8:40 pm,1
1.94,60,79.8,5,5,totallyDone,0,8:40 pm,1
1.93,60,79.8,5,5,totallyDone,0,8:40 pm,1
NaN,0,0,none,none,cancelled,0,8:40 pm,1
1.87,60,79.8,5,5,totallyDone,0,9:00 pm,1
NaN,0,0,none,none,cancelled_Admin,10,11:05 am,20
4.14,62.16,82.68,5,5,totallyDone,0,10:00 am,1
7.93,118.99,158.26,5,5,totallyDone,0,9:25 am,2
7.95,119.23,158.58,5,4,totallyDone,0,4:00 pm,1
7.9,118.43,157.52,5,5,totallyDone,0,6:30 am,1
6.35,95.28,126.72,5,5,totallyDone,1,8:00 am,4
8.63,129.52,172.27,5,5,totallyDone,1,7:30 am,2
3.71,60,79.8,1,3,totallyDone,0,12:00 pm,4
3.62,60,79.8,5,5,totallyDone,0,10:30 am,1
5.71,85.64,113.9,5,5,totallyDone,1,3:00 pm,2
7.96,119.39,158.79,5,5,totallyDone,0,4:00 pm,3
7.98,119.72,159.22,5,5,totallyDone,0,4:00 pm,2
6.06,90.83,120.8,5,5,totallyDone,2,4:30 pm,3
6.1,91.5,121.7,5,5,totallyDone,2,4:30 pm,4
5.33,79.99,106.39,5,5,totallyDone,0,3:00 pm,0
4.1,61.47,81.75,5,5,totallyDone,2,10:00 am,3
4.01,60.16,80.01,5,5,totallyDone,0,11:00 am,1
6.9,103.52,137.68,5,5,totallyDone,0,5:00 pm,2
6.77,101.56,135.07,5,5,totallyDone,0,5:00 pm,4
7.95,119.18,158.51,5,5,totallyDone,0,7:00 am,1
8.07,121.12,161.09,5,5,totallyDone,2,5:00 am,6
8.03,120.41,160.14,5,5,totallyDone,1,7:00 am,7
NaN,0,0,none,none,cancelled_Admin,5,6:30 am,13
7.91,118.59,157.72,5,5,totallyDone,6,8:30 am,9
8.35,125.26,166.6,5,5,totallyDone,0,8:30 am,4
8.19,122.79,163.31,5,5,totallyDone,0,8:30 am,1
7.96,119.34,158.72,5,5,totallyDone,0,6:30 am,1
8.1,121.43,161.5,5,5,totallyDone,0,6:30 am,1
NaN,0,0,none,none,cancelled,5,9:00 am,7
3.72,60,79.8,4,5,totallyDone,1,3:00 pm,2
4.04,60.66,80.68,4,5,totallyDone,1,3:00 pm,4
3.53,60,79.8,5,5,totallyDone,1,10:30 am,4
6.33,94.99,126.34,5,5,totallyDone,3,4:00 pm,3
4,60,79.8,5,5,totallyDone,3,4:00 pm,1
7.29,109.37,145.46,5,5,totallyDone,3,4:00 pm,1
7,105,139.65,5,5,totallyDone,3,4:00 pm,2
0.01,60,79.8,5,5,totallyDone,3,4:00 pm,5
2.4,60,79.8,5,5,totallyDone,0,4:00 pm,1
NaN,0,0,none,none,cancelled,0,6:30 am,1
3.12,60,79.8,5,5,totallyDone,6,6:30 pm,13
4.11,61.71,82.08,5,5,totallyDone,0,6:30 pm,1
4.66,69.89,92.95,5,5,totallyDone,0,6:30 pm,2
NaN,0,0,none,none,cancelled,0,4:00 pm,0
NaN,0,0,none,none,cancelled,0,5:00 pm,0
NaN,0,0,none,none,cancelled,0,5:00 pm,0
NaN,0,0,none,none,cancelled,0,5:00 pm,0
NaN,0,0,none,none,cancelled,1,4:30 pm,1
8.17,122.55,162.99,5,5,totallyDone,0,6:30 am,6
NaN,0,0,none,none,cancelled,3,2:00 pm,1
4.23,63.46,84.4,5,5,totallyDone,3,2:00 pm,1
5.08,76.2,101.35,5,5,totallyDone,3,2:00 pm,5
5.42,81.23,108.04,5,5,totallyDone,3,2:00 pm,1
4.06,60.97,81.09,5,5,totallyDone,2,11:00 am,5
NaN,0,20,none,none,cancelled,1,11:20 am,3
3.36,60,79.8,5,5,totallyDone,0,10:45 am,0
8.18,122.71,163.21,5,5,totallyDone,0,8:00 am,1
6.05,90.8,120.76,3,5,totallyDone,1,8:00 am,7
6.96,104.4,138.85,4,5,totallyDone,1,8:00 am,2
8.04,120.63,160.44,5,5,totallyDone,1,1:45 pm,3
